game.frametime_average,game.frametime_variance,game.time,network.acks_received,network.acks_sent,network.adapter,network.bytes_received,network.bytes_sent,network.connects,network.connects_received,network.connects_rejected,network.connects_sent,network.disconnects,network.messages_limited,network.messages_received,network.messages_redundant,network.messages_resent,network.messages_sent,network.never_connected,network.packets_acked,network.packets_limited,network.packets_lost,network.packets_outofseq,network.packets_received,network.packets_sent,network.peer_address,network.peer_port,network.processing_time,network.reconnects,network.reconnects_rejected,network.rtt_average,network.rtt_jitter,network.status,player.id,stats.duration,stats.version,
0.007262,0.000001,1180.627808,279,341,Ethernet,96889,21427,0,0,0,0,0,0,2398,0,0,362,0,279,0,0,0,620,621,162.249.77.193,5184,0.015459,0,0,0.124548,0.003763,Connected,150742302,10.006658,7,
0.007153,0.000000,1190.628418,249,305,Ethernet,75392,19065,0,0,0,0,0,0,2208,0,0,328,0,249,0,0,0,554,554,162.249.77.193,5184,0.013859,0,0,0.124684,0.004457,Connected,150742302,10.000405,7,
0.007074,0.000000,1200.630981,169,285,Ethernet,56496,15233,0,0,0,0,0,0,1919,0,0,235,0,169,0,0,0,454,452,162.249.77.193,5184,0.010742,0,0,0.135707,0.009899,Connected,150742302,10.002289,7,
0.007157,0.000000,1210.637939,226,329,Ethernet,84293,18890,0,0,0,0,0,0,2091,0,0,289,0,226,0,0,0,555,556,162.249.77.193,5184,0.013484,0,0,0.124690,0.005675,Connected,150742302,10.005459,7,
0.007204,0.000000,1220.644409,242,280,Ethernet,69868,18147,0,0,0,0,0,0,1923,0,0,311,0,242,0,0,0,522,521,162.249.77.193,5184,0.013217,0,0,0.127660,0.004170,Connected,150742302,10.005726,7,
0.007201,0.000000,1230.647461,220,302,Ethernet,87361,18067,0,0,0,0,0,0,2342,0,0,287,0,220,0,0,0,522,523,162.249.77.193,5184,0.013323,0,0,0.127914,0.005234,Connected,150742302,10.002646,7,
0.007606,0.000001,1240.649658,287,372,Ethernet,138657,22676,0,0,0,0,0,0,3394,0,0,392,0,287,0,0,0,659,658,162.249.77.193,5184,0.017220,0,0,0.124655,0.003770,Connected,150742302,10.002473,7,
0.007335,0.000001,1250.655151,285,338,Ethernet,107305,21406,0,0,0,0,0,0,2743,0,0,375,0,285,0,0,0,623,624,162.249.77.193,5184,0.016066,0,0,0.128637,0.003639,Connected,150742302,10.005460,7,
0.007210,0.000000,1260.656250,258,333,Ethernet,94771,20042,0,0,0,0,0,0,2605,0,0,355,0,258,0,0,0,591,592,162.249.77.193,5184,0.014898,0,0,0.125381,0.003844,Connected,150742302,10.000362,7,
0.007196,0.000000,1270.657593,264,381,Ethernet,123286,21549,0,0,0,0,0,0,3064,0,0,348,0,264,0,0,0,645,643,162.249.77.193,5184,0.015889,0,0,0.132799,0.003900,Connected,150742302,10.002710,7,
0.007428,0.000001,1280.664307,302,436,Ethernet,158909,25692,0,0,0,0,0,0,4309,0,0,411,0,302,0,0,0,738,743,162.249.77.193,5184,0.018629,0,0,0.121611,0.003852,Connected,150742302,10.006034,7,
0.007125,0.000000,1290.668701,259,307,Ethernet,76224,19453,0,0,0,0,0,0,1979,0,0,327,0,259,0,0,0,566,562,162.249.77.193,5184,0.014120,0,0,0.120221,0.003672,Connected,150742302,10.003061,7,
0.007089,0.000000,1300.671753,234,310,Ethernet,85025,17849,0,0,0,0,0,0,1919,0,0,302,0,234,0,0,0,544,544,162.249.77.193,5184,0.013172,0,0,0.120541,0.003572,Connected,150742302,10.002446,7,
0.007079,0.000000,1310.676270,248,327,Ethernet,99481,18979,0,0,0,0,0,0,2453,0,0,332,0,248,0,0,0,575,574,162.249.77.193,5184,0.014241,0,0,0.120735,0.003584,Connected,150742302,10.003233,7,
0.007156,0.000000,1320.680420,225,335,Ethernet,93813,18479,0,0,0,0,0,0,2576,0,0,313,0,225,0,0,0,560,561,162.249.77.193,5184,0.013770,0,0,0.121410,0.004185,Connected,150742302,10.003471,7,
0.007179,0.000000,1330.688232,220,324,Ethernet,94089,17902,0,0,0,0,0,0,2494,0,0,293,0,220,0,0,0,544,542,162.249.77.193,5184,0.013473,0,0,0.122178,0.003689,Connected,150742302,10.006845,7,
0.007384,0.000001,1340.694092,263,358,Ethernet,114321,21478,0,0,0,0,0,0,2929,0,0,358,0,263,0,0,0,621,622,162.249.77.193,5184,0.015383,0,0,0.122169,0.003977,Connected,150742302,10.004796,7,
0.007243,0.000001,1350.696411,282,318,Ethernet,91657,20992,0,0,0,0,0,0,2235,0,0,372,0,282,0,0,0,600,600,162.249.77.193,5184,0.015235,0,0,0.131251,0.003695,Connected,150742302,10.002592,7,
0.007373,0.000001,1360.701416,271,317,Ethernet,87456,20221,0,0,0,0,0,0,2215,0,0,354,0,271,0,0,0,588,588,162.249.77.193,5184,0.014982,0,0,0.128092,0.003957,Connected,150742302,10.004870,7,
0.007330,0.000001,1370.707520,257,313,Ethernet,93777,20103,0,0,0,0,0,0,2702,0,0,352,0,258,0,0,0,570,572,162.249.77.193,5184,0.014928,0,0,0.129939,0.005042,Connected,150742302,10.005706,7,
0.007284,0.000001,1380.708374,263,326,Ethernet,95727,20064,0,0,0,0,0,0,2933,0,0,356,0,263,0,0,0,589,590,162.249.77.193,5184,0.015544,0,0,0.130730,0.003445,Connected,150742302,10.001008,7,
0.007574,0.000001,1390.714478,284,441,Ethernet,151330,24723,0,0,0,0,0,0,3660,0,0,371,0,284,0,0,0,725,725,162.249.77.193,5184,0.017243,0,0,0.127069,0.003259,Connected,150742302,10.005758,7,
0.007308,0.000001,1400.718628,274,380,Ethernet,127949,22101,0,0,0,0,0,0,3656,0,0,365,0,274,0,0,0,654,653,162.249.77.193,5184,0.016410,0,0,0.131504,0.003879,Connected,150742302,10.004147,7,
0.007277,0.000000,1410.724243,248,350,Ethernet,117493,20251,0,0,0,0,0,0,2925,0,0,339,0,248,0,0,0,598,598,162.249.77.193,5184,0.015103,0,0,0.124756,0.003617,Connected,150742302,10.005211,7,
0.007324,0.000001,1420.729614,242,323,Ethernet,90910,18876,0,0,0,0,0,0,2197,0,0,312,0,242,0,0,0,565,564,162.249.77.193,5184,0.014292,0,0,0.127865,0.004048,Connected,150742302,10.004528,7,
0.007270,0.000000,1430.733276,245,299,Ethernet,76158,18662,0,0,0,0,0,0,2080,0,0,326,0,245,0,0,0,544,544,162.249.77.193,5184,0.013899,0,0,0.134585,0.004402,Connected,150742302,10.003913,7,
0.007255,0.000000,1440.737915,256,327,Ethernet,89818,19728,0,0,0,0,0,0,2499,0,0,341,0,257,0,0,0,583,584,162.249.77.193,5184,0.014203,0,0,0.128665,0.004286,Connected,150742302,10.004565,7,
0.006987,0.000000,1450.744263,227,316,Ethernet,84265,17717,0,0,0,0,0,0,2064,0,0,290,0,227,0,0,0,543,544,162.249.77.193,5184,0.013372,0,0,0.127843,0.004205,Connected,150742302,10.005619,7,
0.006963,0.000000,1460.751221,171,248,Ethernet,47943,13518,0,0,0,0,0,0,1304,0,0,205,0,171,0,0,0,419,417,162.249.77.193,5184,0.009745,0,0,0.124439,0.006101,Connected,150742302,10.006018,7,
0.007004,0.000000,1470.753662,197,302,Ethernet,85218,16214,0,0,0,0,0,0,2515,0,0,240,0,197,0,0,0,499,501,162.249.77.193,5184,0.012468,0,0,0.121149,0.004369,Connected,150742302,10.001319,7,
0.007016,0.000000,1480.759399,209,314,Ethernet,74639,17149,0,0,0,0,0,0,2033,0,0,265,0,209,0,0,0,523,522,162.249.77.193,5184,0.013037,0,0,0.120949,0.004032,Connected,150742302,10.004739,7,
0.007371,0.000001,1490.762573,284,346,Ethernet,118373,20901,0,0,0,0,0,0,3126,0,0,383,0,284,0,0,0,630,630,162.249.77.193,5184,0.016357,0,0,0.121453,0.003622,Connected,150742302,10.002427,7,
0.007317,0.000001,1500.765137,278,414,Ethernet,137737,22921,0,0,0,0,0,0,3982,0,0,388,0,278,0,0,0,692,693,162.249.77.193,5184,0.016950,0,0,0.121008,0.003619,Connected,150742302,10.001817,7,
0.007210,0.000000,1510.766602,269,346,Ethernet,98919,20763,0,0,0,0,0,0,2402,0,0,353,0,269,0,0,0,615,616,162.249.77.193,5184,0.015262,0,0,0.126133,0.004032,Connected,150742302,10.000907,7,
0.007218,0.000000,1520.770996,274,306,Ethernet,79054,20578,0,0,0,0,0,0,1742,0,0,366,0,275,0,0,0,580,579,162.249.77.193,5184,0.014616,0,0,0.141688,0.004421,Connected,150742302,10.004312,7,
0.007254,0.000001,1530.774292,236,315,Ethernet,85567,18843,0,0,0,0,0,0,2498,0,0,316,0,236,0,0,0,551,549,162.249.77.193,5184,0.014012,0,0,0.124124,0.003582,Connected,150742302,10.003035,7,
0.007269,0.000001,1540.777100,247,347,Ethernet,108392,20390,0,0,0,0,0,0,2510,0,0,328,0,247,0,0,0,594,598,162.249.77.193,5184,0.014539,0,0,0.122511,0.003627,Connected,150742302,10.002555,7,
0.007174,0.000000,1550.777466,245,331,Ethernet,92534,19101,0,0,0,0,0,0,2505,0,0,318,0,245,0,0,0,576,575,162.249.77.193,5184,0.014418,0,0,0.129975,0.003713,Connected,150742302,10.000730,7,
0.007090,0.000000,1560.780029,231,363,Ethernet,107087,19993,0,0,0,0,0,0,2966,0,1,346,0,235,0,1,0,594,599,162.249.77.193,5184,0.014241,0,0,0.153550,0.012209,Connected,150742302,10.003859,7,
0.007077,0.000000,1570.786621,251,387,Ethernet,125202,20820,0,0,0,0,0,0,3393,0,0,332,0,251,0,0,0,638,636,162.249.77.193,5184,0.015650,0,0,0.123999,0.003778,Connected,150742302,10.006575,7,
0.007244,0.000001,1580.791382,253,385,Ethernet,120724,20866,0,0,0,0,0,0,3243,0,0,331,0,253,0,0,0,638,638,162.249.77.193,5184,0.015860,0,0,0.127192,0.004509,Connected,150742302,10.004111,7,
0.007128,0.000000,1590.792480,249,325,Ethernet,90982,19042,0,0,0,0,0,0,2351,0,0,335,0,249,0,0,0,574,573,162.249.77.193,5184,0.014593,0,0,0.134113,0.003960,Connected,150742302,10.001088,7,
0.007079,0.000000,1600.794922,228,339,Ethernet,106748,18630,0,0,0,0,0,0,2743,0,0,302,0,228,0,0,0,567,570,162.249.77.193,5184,0.014298,0,0,0.129929,0.004352,Connected,150742302,10.003144,7,
0.007220,0.000001,1610.796143,203,285,Ethernet,73175,16313,0,0,0,0,0,0,1832,0,0,272,0,203,0,0,0,488,488,162.249.77.193,5184,0.012039,0,0,0.123841,0.004390,Connected,150742302,10.000314,7,
0.007227,0.000000,1620.799438,261,338,Ethernet,94066,20411,0,0,0,0,0,0,2718,0,0,335,0,261,0,0,0,599,597,162.249.77.193,5184,0.014982,0,0,0.124227,0.003483,Connected,150742302,10.001615,7,
0.007296,0.000001,1630.804321,258,344,Ethernet,104617,20332,0,0,0,0,0,0,2355,0,0,328,0,258,0,0,0,602,604,162.249.77.193,5184,0.014815,0,0,0.123381,0.003589,Connected,150742302,10.003256,7,
0.007285,0.000001,1640.806030,251,301,Ethernet,86186,18624,0,0,0,0,0,0,2269,0,0,316,0,251,0,0,0,552,549,162.249.77.193,5184,0.014478,0,0,0.133363,0.004221,Connected,150742302,10.001946,7,
0.007095,0.000000,1650.811646,228,292,Ethernet,72124,17501,0,0,0,0,0,0,1942,0,0,304,0,228,0,0,0,520,522,162.249.77.193,5184,0.013006,0,0,0.122754,0.003254,Connected,150742302,10.004608,7,
0.007104,0.000000,1660.815430,256,285,Ethernet,69036,18508,0,0,0,0,0,0,1369,0,0,322,0,256,0,0,0,541,541,162.249.77.193,5184,0.013347,0,0,0.123276,0.003862,Connected,150742302,10.001731,7,
0.007215,0.000000,1670.816650,286,415,Ethernet,158433,24261,0,0,0,0,0,0,4342,0,0,409,0,286,0,0,0,701,702,162.249.77.193,5184,0.017835,0,0,0.119836,0.002840,Connected,150742302,10.000245,7,
0.007193,0.000000,1680.822632,264,382,Ethernet,123488,21475,0,0,0,0,0,0,3590,0,0,331,0,264,0,0,0,646,645,162.249.77.193,5184,0.015987,0,0,0.120089,0.003461,Connected,150742302,10.005579,7,
0.007050,0.000000,1690.826782,244,329,Ethernet,85212,18922,0,0,0,0,0,0,1754,0,0,308,0,244,0,0,0,573,573,162.249.77.193,5184,0.013324,0,0,0.120837,0.004404,Connected,150742302,10.003533,7,
0.007162,0.000000,1700.833008,283,355,Ethernet,104358,21742,0,0,0,0,0,0,2481,0,0,379,0,283,0,0,0,638,638,162.249.77.193,5184,0.015529,0,0,0.120709,0.003560,Connected,150742302,10.005310,7,
0.007081,0.000000,1710.838867,267,312,Ethernet,79949,20085,0,0,0,0,0,0,2178,0,0,356,0,267,0,0,0,579,579,162.249.77.193,5184,0.014328,0,0,0.119685,0.003110,Connected,150742302,10.004893,7,
0.007031,0.000000,1720.844971,257,301,Ethernet,80103,19144,0,0,0,0,0,0,1761,0,0,314,0,257,0,0,0,558,558,162.249.77.193,5184,0.013578,0,0,0.120174,0.002923,Connected,150742302,10.005661,7,
0.007630,0.000001,1730.848022,262,408,Ethernet,142395,22880,0,0,0,0,0,0,3896,0,0,357,0,262,0,0,0,670,668,162.249.77.193,5184,0.016278,0,0,0.121242,0.004252,Connected,150742302,10.002549,7,
0.007628,0.000001,1740.848389,267,357,Ethernet,109116,21547,0,0,0,0,0,0,3066,0,0,359,0,267,0,0,0,624,627,162.249.77.193,5184,0.016025,0,0,0.121733,0.003871,Connected,150742302,10.000229,7,
0.007551,0.000001,1750.854248,259,332,Ethernet,95460,19969,0,0,0,0,0,0,2401,0,0,338,0,259,0,0,0,591,589,162.249.77.193,5184,0.015136,0,0,0.121336,0.004234,Connected,150742302,10.004962,7,
0.007384,0.000001,1760.860107,231,319,Ethernet,100550,18380,0,0,0,0,0,0,2700,0,0,305,0,231,0,0,0,550,550,162.249.77.193,5184,0.014318,0,0,0.120910,0.003426,Connected,150742302,10.005507,7,
0.007250,0.000000,1770.865356,239,328,Ethernet,99790,18638,0,0,0,0,0,0,2676,0,0,306,0,239,0,0,0,567,568,162.249.77.193,5184,0.014307,0,0,0.121294,0.004051,Connected,150742302,10.004669,7,
0.007209,0.000000,1780.871216,259,329,Ethernet,99754,19917,0,0,0,0,0,0,2395,0,0,329,0,259,0,0,0,588,588,162.249.77.193,5184,0.015120,0,0,0.122207,0.004274,Connected,150742302,10.005683,7,
0.007230,0.000000,1790.877930,242,305,Ethernet,78181,18609,0,0,0,0,0,0,1926,0,0,334,0,242,0,0,0,547,548,162.249.77.193,5184,0.013763,0,0,0.123301,0.005918,Connected,150742302,10.006045,7,
0.007292,0.000000,1800.882446,283,361,Ethernet,109386,21968,0,0,0,0,0,0,2991,0,0,367,0,283,0,0,0,644,643,162.249.77.193,5184,0.015830,0,0,0.121504,0.003732,Connected,150742302,10.004103,7,
0.007305,0.000000,1810.883545,278,381,Ethernet,120554,22876,0,0,0,0,0,0,3195,0,0,373,0,278,0,0,0,659,658,162.249.77.193,5184,0.016273,0,0,0.120550,0.004086,Connected,150742302,10.000414,7,
0.007669,0.000001,1820.884399,304,423,Ethernet,160325,25353,0,0,0,0,0,0,4980,0,0,431,0,304,0,0,0,727,731,162.249.77.193,5184,0.018971,0,0,0.121727,0.003378,Connected,150742302,10.000329,7,
0.007387,0.000001,1830.886353,284,364,Ethernet,125245,22359,0,0,0,0,0,0,3629,0,0,377,0,284,0,0,0,648,645,162.249.77.193,5184,0.016515,0,0,0.124123,0.004374,Connected,150742302,10.001862,7,
0.007384,0.000001,1840.892456,264,367,Ethernet,123569,21192,0,0,0,0,0,0,3168,0,0,347,0,264,0,0,0,631,631,162.249.77.193,5184,0.015995,0,0,0.120860,0.003372,Connected,150742302,10.005441,7,
0.007310,0.000000,1850.899414,257,332,Ethernet,92201,19480,0,0,0,0,0,0,2797,0,0,346,0,257,0,0,0,589,590,162.249.77.193,5184,0.015194,0,0,0.120613,0.003638,Connected,150742302,10.006719,7,
0.007133,0.000000,1860.899658,212,325,Ethernet,87377,17502,0,0,0,0,0,0,2599,0,0,275,0,212,0,0,0,537,536,162.249.77.193,5184,0.012866,0,0,0.120666,0.003877,Connected,150742302,10.000013,7,
0.006981,0.000000,1870.904419,114,179,Ethernet,38405,9619,0,0,0,0,0,0,994,0,0,140,0,114,0,0,0,293,294,162.249.77.193,5184,0.006683,0,0,0.123660,0.004654,Connected,150742302,10.004314,7,
0.006956,0.000000,1872.024292,0,0,Ethernet,0,462,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,9,162.249.77.193,5184,0.002595,0,0,0.121723,0.004028,Connected,150742302,1912.271040,7,
